ZONE_FID,ZONE_NAME,DATE,SCENE_ID,LANDSAT,PATH,ROW,YEAR,MONTH,DAY,DOY,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,LOW_ETG_COUNT,CLOUD_SCORE,NDVI_TOA,NDWI_TOA,ALBEDO_SUR,TS,EVI_SUR,ETSTAR_MEAN,ETG_MEAN,ETG_LPI,ETG_UPI,ETG_LCI,ETG_UCI,WY_ETO,WY_PPT
0,Spring,2004-09-01,LE07_041XXX_20040901,LE07,41,32,2004,9,1,245,5856,5856,0,5856,0,0.0,0.361913263798,0.28953653574,0.12195019424,310.464233398,0.228489279747,0.374431878328,393.237945557,299.141571045,488.007385254,372.850036621,413.652038574,1294.03869629,243.813095093
0,Spring,2004-09-09,LT05_041XXX_20040909,LT05,41,32,2004,9,9,253,5856,5856,0,5856,0,0.0503756813705,0.339439988136,0.238757818937,0.125515505672,308.495544434,0.218231022358,0.353548467159,371.305664062,276.974273682,466.031646729,351.147338867,391.486938477,1294.03869629,243.813095093
0,Spring,2004-09-17,LE07_041XXX_20040917,LE07,41,32,2004,9,17,261,5856,5856,34,5856,0,0.15215164423,0.319956988096,0.303356140852,0.126508638263,307.360626221,0.201451301575,0.317851543427,333.815826416,240.185043335,428.50592041,313.978820801,353.680969238,1294.03869629,243.813095093
0,Spring,2004-09-25,LT05_041XXX_20040925,LT05,41,32,2004,9,25,269,5856,5856,0,5856,0,1.07718575001,0.285443723202,0.279748141766,0.107020236552,302.167297363,0.167501166463,0.242000535131,254.155166626,161.355453491,348.855682373,234.801635742,273.533325195,1294.03869629,243.813095093
0,Spring,2005-05-23,LT05_041XXX_20050523,LT05,41,32,2005,5,23,143,5856,5856,0,5856,1,0.797301888466,0.371666371822,0.273716390133,0.120080217719,303.652404785,0.244896575809,0.400375723839,361.43939209,280.258056641,443.103210449,343.326660156,379.574249268,1231.8223877,329.071868896
0,Spring,2005-05-31,LE07_041XXX_20050531,LE07,41,32,2005,5,31,151,5856,5856,0,5856,0,16.501537323,0.317485868931,0.184935480356,0.157846242189,288.896392822,0.267657220364,0.45611974597,411.762359619,330.22064209,493.328277588,393.545471191,430.003417969,1231.8223877,329.071868896
0,Spring,2005-06-16,LE07_041XXX_20050616,LE07,41,32,2005,6,16,167,5856,5856,105,5856,0,32.9559440613,0.246330395341,0.12977655232,0.191001579165,276.460784912,0.239415496588,0.406042128801,366.554779053,285.259277344,447.871856689,349.154693604,383.976470947,1231.8223877,329.071868896
0,Spring,2005-06-24,LT05_041XXX_20050624,LT05,41,32,2005,6,24,175,5856,5856,2193,5856,0,12.526468277,0.346061170101,0.184549361467,0.16555736959,296.466278076,0.279891192913,0.486362010241,439.063568115,357.583435059,520.568969727,420.802215576,457.350189209,1231.8223877,329.071868896
0,Spring,2005-07-02,LE07_041XXX_20050702,LE07,41,32,2005,7,2,183,5856,5856,0,5856,0,0.0,0.388214379549,0.306679308414,0.142636597157,310.838500977,0.268468081951,0.460398554802,415.625061035,334.132171631,497.142181396,397.487518311,433.786834717,1231.8223877,329.071868896
0,Spring,2005-07-10,LT05_041XXX_20050710,LT05,41,32,2005,7,10,191,5856,5856,0,5856,0,0.181181699038,0.379879802465,0.246035858989,0.146480455995,307.434448242,0.266834318638,0.457649707794,413.14352417,331.667785645,494.643341064,395.05859375,431.252532959,1231.8223877,329.071868896
0,Spring,2005-07-18,LE07_041XXX_20050718,LE07,41,32,2005,7,18,199,5856,5856,0,5856,0,0.0,0.357218533754,0.269051879644,0.152340918779,311.975738525,0.260104805231,0.444546937943,401.315002441,319.874908447,482.778564453,383.382354736,419.271118164,1231.8223877,329.071868896
0,Spring,2005-07-26,LT05_041XXX_20050726,LT05,41,32,2005,7,26,207,5856,5856,0,5856,0,0.00051229505334,0.397274881601,0.255636185408,0.13957926631,309.873168945,0.268150776625,0.460649758577,415.851837158,334.377746582,497.350158691,397.752929688,433.974945068,1231.8223877,329.071868896
0,Spring,2005-08-03,LE07_041XXX_20050803,LE07,41,32,2005,8,3,215,5856,5856,0,5856,0,0.0,0.398851215839,0.293267220259,0.13959993422,310.395141602,0.271804153919,0.467492550611,422.029144287,340.53036499,503.552459717,403.837799072,440.245056152,1231.8223877,329.071868896
0,Spring,2005-08-11,LT05_041XXX_20050811,LT05,41,32,2005,8,11,223,5856,5856,0,5856,0,0.00119535520207,0.394400537014,0.24259775877,0.13890761137,310.223419189,0.263770639896,0.452271789312,408.288604736,326.840667725,489.760345459,390.294250488,426.306762695,1231.8223877,329.071868896
0,Spring,2005-08-19,LE07_041XXX_20050819,LE07,41,32,2005,8,19,231,5856,5856,0,5856,0,0.00853825174272,0.391973435879,0.284329742193,0.134662598372,307.393035889,0.259427517653,0.443989276886,400.811584473,319.390075684,482.256530762,382.921813965,418.724761963,1231.8223877,329.071868896
0,Spring,2005-08-27,LT05_041XXX_20050827,LT05,41,32,2005,8,27,239,5856,5856,0,5856,0,0.000683060090523,0.390591025352,0.249281063676,0.135077089071,309.017089844,0.253774762154,0.432473748922,390.415924072,309.014343262,471.840423584,372.635650635,408.219116211,1231.8223877,329.071868896
0,Spring,2005-09-04,LE07_041XXX_20050904,LE07,41,32,2005,9,4,247,5856,5856,0,5856,0,0.11082649976,0.380265712738,0.289872795343,0.141204461455,306.825622559,0.25084617734,0.425765991211,384.360473633,302.955322266,465.789001465,366.610076904,402.133514404,1231.8223877,329.071868896
0,Spring,2005-09-12,LT05_041XXX_20050912,LT05,41,32,2005,9,12,255,5856,5856,0,5856,0,1.10058057308,0.371290594339,0.239673063159,0.130918726325,298.679779053,0.236813515425,0.396891593933,358.2940979,276.932006836,439.677581787,340.805114746,375.804504395,1231.8223877,329.071868896
0,Spring,2005-09-20,LE07_041XXX_20050920,LE07,41,32,2005,9,20,263,5856,5856,2192,5856,0,51.1065559387,0.158422619104,0.148638769984,0.242567524314,282.851867676,0.151884153485,0.206430539489,186.355285645,105.151092529,267.77520752,169.879959106,202.844329834,1231.8223877,329.071868896
0,Spring,2005-09-28,LT05_041XXX_20050928,LT05,41,32,2005,9,28,271,5856,5856,0,5856,0,0.729337453842,0.303622305393,0.288538217545,0.119048498571,299.461303711,0.180175840855,0.272916018963,246.375076294,165.082794189,327.723052979,229.672058105,263.094390869,1231.8223877,329.071868896
0,Spring,2006-05-02,LE07_041XXX_20060502,LE07,41,32,2006,5,2,122,5856,5856,0,5856,10,5.43579244614,0.22220544517,0.318298250437,0.132944211364,300.524230957,0.150103420019,0.197985231876,203.771087646,114.86933136,296.673797607,184.888076782,222.715988159,1319.39648438,290.172851562
0,Spring,2006-05-10,LT05_041XXX_20060510,LT05,41,32,2006,5,10,130,5856,5856,0,5856,6,5.23872947693,0.239327043295,0.276614457369,0.137241840363,302.328186035,0.163398385048,0.229819536209,236.535705566,145.117477417,329.372650146,217.517410278,255.577972412,1319.39648438,290.172851562
0,Spring,2006-05-18,LE07_041XXX_20060518,LE07,41,32,2006,5,18,138,5856,5856,0,5856,5,0.653005480766,0.252271473408,0.308863252401,0.130560234189,306.184783936,0.17150016129,0.247706219554,254.945098877,163.599319458,347.80178833,235.805557251,274.118133545,1319.39648438,290.172851562
0,Spring,2006-05-26,LT05_041XXX_20060526,LT05,41,32,2006,5,26,146,5856,5856,5856,5856,0,56.6473693848,0.127033933997,-0.0931154116988,0.233283653855,253.992263794,0.158200383186,0.223475977778,230.006759644,137.264129639,322.765655518,211.25617981,248.773620605,1319.39648438,290.172851562
0,Spring,2006-06-03,LE07_041XXX_20060603,LE07,41,32,2006,6,3,154,5856,5856,79,5856,7,8.89497947693,0.243777915835,0.278578162193,0.150143235922,301.670623779,0.180707454681,0.271798729897,279.741668701,187.221618652,372.493560791,260.618682861,298.889831543,1319.39648438,290.172851562
0,Spring,2006-06-11,LT05_041XXX_20060611,LT05,41,32,2006,6,11,162,5856,5856,0,5856,0,0.450990438461,0.278271585703,0.264880508184,0.140733927488,307.926605225,0.193640545011,0.300300210714,309.076049805,216.400772095,401.877166748,289.733764648,328.438293457,1319.39648438,290.172851562
0,Spring,2006-06-19,LE07_041XXX_20060619,LE07,41,32,2006,6,19,170,5856,5856,0,5856,0,0.0235655736178,0.281102955341,0.322237819433,0.143908277154,309.715911865,0.191402181983,0.294849872589,303.466461182,210.827560425,396.278320312,284.13684082,322.815765381,1319.39648438,290.172851562
0,Spring,2006-06-27,LT05_041XXX_20060627,LT05,41,32,2006,6,27,178,5856,5856,2534,5856,837,0.150443986058,0.245259165764,0.168130621314,0.133843258023,310.082244873,0.171739727259,0.253078371286,260.474243164,183.248214722,346.208007812,244.003982544,277.243469238,1319.39648438,290.172851562
0,Spring,2006-07-05,LE07_041XXX_20060705,LE07,41,32,2006,7,5,186,5856,5856,0,5856,1,0.0035860654898,0.289970457554,0.314185649157,0.141812577844,310.367584229,0.200540035963,0.316349029541,325.59387207,233.43359375,418.378692627,306.189544678,345.026947021,1319.39648438,290.172851562
0,Spring,2006-07-13,LT05_041XXX_20060713,LT05,41,32,2006,7,13,194,5856,5856,0,5856,0,0.0,0.31967663765,0.286929696798,0.141306325793,312.545196533,0.216082140803,0.350493550301,360.736236572,268.073669434,453.529388428,341.083068848,380.411682129,1319.39648438,290.172851562
0,Spring,2006-07-21,LE07_041XXX_20060721,LE07,41,32,2006,7,21,202,5856,5856,0,5856,0,0.0,0.320139110088,0.308644324541,0.145311966538,313.082672119,0.226927563548,0.372731864452,383.624450684,291.503601074,476.459014893,363.739532471,403.534545898,1319.39648438,290.172851562
0,Spring,2006-07-29,LT05_041XXX_20060729,LT05,41,32,2006,7,29,210,5856,5856,0,5856,0,0.0262978132814,0.357716709375,0.258126914501,0.146906986833,309.802246094,0.255648612976,0.431830525398,444.450195312,351.59274292,537.389892578,423.953521729,464.973144531,1319.39648438,290.172851562
0,Spring,2006-08-06,LE07_041XXX_20060806,LE07,41,32,2006,8,6,218,5856,5856,0,5856,1,0.0,0.374157249928,0.323414891958,0.143386125565,312.255279541,0.25602388382,0.434059023857,446.743804932,354.371459961,539.65222168,426.303466797,467.21472168,1319.39648438,290.172851562
0,Spring,2006-08-14,LT05_041XXX_20060814,LT05,41,32,2006,8,14,226,5856,5856,0,5856,0,0.00051229505334,0.38476806879,0.271117299795,0.145024418831,310.645477295,0.26383665204,0.449982702732,463.132843018,370.437896729,556.073242188,442.516113281,483.776733398,1319.39648438,290.172851562
0,Spring,2006-08-22,LE07_041XXX_20060822,LE07,41,32,2006,8,22,234,5856,5856,0,5856,2,0.832821011543,0.351134300232,0.253013551235,0.132403329015,305.115997314,0.233549043536,0.388318687677,399.666778564,307.908233643,492.478820801,379.730072021,419.634521484,1319.39648438,290.172851562
0,Spring,2006-08-30,LT05_041XXX_20060830,LT05,41,32,2006,8,30,242,5856,5856,0,5856,0,0.0351775959134,0.382715076208,0.254969537258,0.143654868007,308.094970703,0.261009454727,0.443588554859,456.551849365,364.044921875,549.494812012,435.971343994,477.159210205,1319.39648438,290.172851562
0,Spring,2006-09-07,LE07_041XXX_20060907,LE07,41,32,2006,9,7,250,5856,5856,0,5856,0,0.432206273079,0.364180147648,0.28326356411,0.141047641635,306.200073242,0.250633955002,0.422903746367,435.262542725,343.088775635,528.152648926,414.935150146,455.621063232,1319.39648438,290.172851562
0,Spring,2006-09-15,LT05_041XXX_20060915,LT05,41,32,2006,9,15,258,5856,5856,5856,5856,2611,100.0,0.0692279785872,-0.237790986896,0.710740089417,240.172637939,0.0642949193716,0.0531109683216,54.663066864,9.74631214142,111.348632812,44.7191238403,65.1288299561,1319.39648438,290.172851562
0,Spring,2006-09-23,LE07_041XXX_20060923,LE07,41,32,2006,9,23,266,5856,5856,0,5856,0,1.51468575001,0.328853279352,0.332231849432,0.130807876587,298.261474609,0.20738260448,0.332847326994,342.57434082,250.501586914,435.329925537,323.118011475,362.053619385,1319.39648438,290.172851562
0,Spring,2007-05-05,LE07_041XXX_20070505,LE07,41,32,2007,5,5,125,5856,5856,150,5856,201,11.2189207077,0.249255895615,0.258229464293,0.143144503236,289.592346191,0.181374594569,0.274694025517,332.485717773,229.854476929,439.46472168,310.731292725,354.380462646,1377.1138916,166.72833252
0,Spring,2007-05-13,LT05_041XXX_20070513,LT05,41,32,2007,5,13,133,5856,5856,337,5856,0,4.88302612305,0.259103864431,0.260927379131,0.149993509054,304.513671875,0.186071678996,0.285431861877,345.48260498,237.39793396,454.567169189,322.958984375,368.028747559,1377.1138916,166.72833252
0,Spring,2007-05-21,LE07_041XXX_20070521,LE07,41,32,2007,5,21,141,5856,5856,0,5856,0,7.79115438461,0.282156616449,0.309191852808,0.16273330152,301.178955078,0.210297435522,0.33871114254,409.971099854,301.333709717,519.069396973,387.008911133,432.958740234,1377.1138916,166.72833252
0,Spring,2007-05-29,LT05_041XXX_20070529,LT05,41,32,2007,5,29,149,5856,5856,578,5856,0,2.19552588463,0.299087047577,0.276644289494,0.159211724997,307.138977051,0.215359345078,0.349668562412,423.233795166,314.387969971,532.339599609,400.171478271,446.322174072,1377.1138916,166.72833252
0,Spring,2007-06-14,LT05_041XXX_20070614,LT05,41,32,2007,6,14,165,5856,5856,0,5856,0,1.7067964077,0.306105703115,0.232919722795,0.155307292938,306.749359131,0.223703071475,0.366584569216,443.708648682,334.674407959,552.857055664,420.425689697,467.018707275,1377.1138916,166.72833252
0,Spring,2007-06-22,LE07_041XXX_20070622,LE07,41,32,2007,6,22,173,5856,5856,0,5856,0,0.0,0.333222866058,0.299741595984,0.161964520812,314.578277588,0.241344183683,0.401486873627,485.953918457,377.599121094,595.215087891,462.165222168,509.774475098,1377.1138916,166.72833252
0,Spring,2007-06-30,LT05_041XXX_20070630,LT05,41,32,2007,6,30,181,5856,5856,0,5856,0,0.0018784153508,0.343362271786,0.253299444914,0.164286658168,312.1769104,0.24927456677,0.417728930712,505.613067627,396.667114258,614.910400391,481.6199646,529.636291504,1377.1138916,166.72833252
0,Spring,2007-07-08,LE07_041XXX_20070708,LE07,41,32,2007,7,8,189,5856,5856,0,5856,0,0.00768442638218,0.316801279783,0.242748588324,0.177375659347,313.857574463,0.263422936201,0.446548610926,540.496032715,431.301177979,649.861938477,516.135375977,564.888549805,1377.1138916,166.72833252
0,Spring,2007-07-16,LT05_041XXX_20070716,LT05,41,32,2007,7,16,197,5856,5856,0,5856,0,0.00990437157452,0.361493140459,0.21928614378,0.176300153136,310.899658203,0.285584956408,0.490355491638,593.519226074,484.210784912,703.027954102,568.517944336,618.554992676,1377.1138916,166.72833252
0,Spring,2007-08-01,LT05_041XXX_20070801,LT05,41,32,2007,8,1,213,5856,5856,5856,5856,922,87.8999328613,0.0842234790325,-0.0116277355701,0.393148213625,266.431182861,0.115499064326,0.121966786683,147.626831055,71.290802002,249.685775757,129.625930786,166.733047485,1377.1138916,166.72833252
0,Spring,2007-08-09,LE07_041XXX_20070809,LE07,41,32,2007,8,9,221,5856,5856,0,5856,0,0.000341530045262,0.40039601922,0.29685869813,0.156748175621,310.397277832,0.28600564599,0.493643403053,597.498901367,488.372772217,706.945495605,572.604675293,622.427734375,1377.1138916,166.72833252
0,Spring,2007-08-17,LT05_041XXX_20070817,LT05,41,32,2007,8,17,229,5856,5856,2670,5856,15,12.5309085846,0.315316140652,0.196198791265,0.19645640254,305.890197754,0.25985828042,0.44284337759,536.011230469,427.322662354,645.239562988,511.974700928,560.117553711,1377.1138916,166.72833252
0,Spring,2007-08-25,LE07_041XXX_20070825,LE07,41,32,2007,8,25,237,5856,5856,0,5856,0,0.000853825127706,0.387520730495,0.288489967585,0.161161214113,311.760650635,0.281243681908,0.485169768333,587.242492676,478.134155273,696.633666992,562.531494141,611.987548828,1377.1138916,166.72833252
0,Spring,2007-09-02,LT05_041XXX_20070902,LT05,41,32,2007,9,2,245,5856,5856,836,5856,37,2.84579920769,0.355991661549,0.214734807611,0.158945828676,307.254608154,0.256046831608,0.434282034636,525.648742676,417.901855469,634.724365234,501.770904541,549.610473633,1377.1138916,166.72833252
0,Spring,2007-09-10,LE07_041XXX_20070910,LE07,41,32,2007,9,10,253,5856,5856,0,5856,0,0.379952192307,0.378453433514,0.299561738968,0.159163355827,306.93157959,0.265457421541,0.455276012421,551.059509277,441.966247559,660.31439209,526.868408203,575.282775879,1377.1138916,166.72833252
0,Spring,2007-09-18,LT05_041XXX_20070918,LT05,41,32,2007,9,18,261,5856,5856,5856,5856,110,93.0676193237,0.0594453215599,-0.181956991553,0.382053792477,253.313781738,0.101986907423,0.0842377021909,101.960098267,13.1008329391,210.937332153,80.9179840088,123.457115173,1377.1138916,166.72833252
0,Spring,2007-09-26,LE07_041XXX_20070926,LE07,41,32,2007,9,26,269,5856,5856,0,5856,0,3.24965858459,0.302889555693,0.332666367292,0.154661878943,300.407196045,0.199835941195,0.317089080811,383.800079346,275.098480225,492.855865479,361.097595215,406.529815674,1377.1138916,166.72833252
0,Spring,2008-05-07,LE07_041XXX_20080507,LE07,41,32,2008,5,7,128,5856,5856,0,5856,0,100.0,0.294656574726,-0.215362727642,0.475003451109,223.613464355,0.543849825859,0.909456372261,1061.46166992,951.999145508,1170.98779297,1025.87915039,1097.10778809,1330.97094727,163.832229614
0,Spring,2008-05-15,LT05_041XXX_20080515,LT05,41,32,2008,5,15,136,5856,5856,3470,5856,381,16.7293376923,0.166191652417,0.209653049707,0.180476278067,299.555847168,0.135494396091,0.167652845383,195.674133301,104.077354431,299.070678711,176.082870483,215.852508545,1330.97094727,163.832229614
0,Spring,2008-05-23,LE07_041XXX_20080523,LE07,41,32,2008,5,23,144,5856,5856,459,5856,38,18.2503414154,0.224942743778,0.256279081106,0.179678663611,294.776367188,0.181655064225,0.274437844753,320.307006836,217.205200195,425.38760376,298.766845703,341.941192627,1330.97094727,163.832229614
0,Spring,2008-05-31,LT05_041XXX_20080531,LT05,41,32,2008,5,31,152,5856,5856,223,5856,2,1.0792349577,0.24683482945,0.270437777042,0.158274888992,308.178863525,0.179350286722,0.269449770451,314.48526001,210.825775146,419.698608398,292.849700928,336.163330078,1330.97094727,163.832229614
0,Spring,2008-06-08,LE07_041XXX_20080608,LE07,41,32,2008,6,8,160,5856,5856,114,5856,4,3.79542350769,0.262181013823,0.307566314936,0.165537282825,305.732879639,0.192710831761,0.299270004034,349.289611816,245.663589478,454.487915039,327.457611084,371.172058105,1330.97094727,163.832229614
0,Spring,2008-06-24,LE07_041XXX_20080624,LE07,41,32,2008,6,24,176,5856,5856,0,5856,4,0.0541325137019,0.268054813147,0.283859550953,0.178439244628,313.214752197,0.213351726532,0.343211382627,400.575286865,296.047393799,505.829101562,378.294555664,422.894561768,1330.97094727,163.832229614
0,Spring,2008-07-02,LT05_041XXX_20080702,LT05,41,32,2008,7,2,184,5856,5856,0,5856,0,0.0,0.30269959569,0.236472308636,0.17212587595,314.571380615,0.235244452953,0.388706535101,453.674438477,348.545227051,559.012268066,430.86932373,476.506988525,1330.97094727,163.832229614
0,Spring,2008-07-10,LE07_041XXX_20080710,LE07,41,32,2008,7,10,192,5856,5856,0,5856,1,0.0,0.315587878227,0.289018899202,0.181992486119,316.993133545,0.246677368879,0.411093145609,479.802734375,374.774139404,585.216674805,456.674682617,502.96496582,1330.97094727,163.832229614
0,Spring,2008-07-18,LT05_041XXX_20080718,LT05,41,32,2008,7,18,200,5856,5856,0,5856,0,0.00392759544775,0.317295283079,0.223479136825,0.181869730353,314.037628174,0.252084106207,0.424585282803,495.549926758,390.294616699,600.926391602,472.396728516,518.73248291,1330.97094727,163.832229614
0,Spring,2008-07-26,LE07_041XXX_20080726,LE07,41,32,2008,7,26,208,5856,5856,0,5856,0,0.0,0.330593496561,0.297180593014,0.175435170531,315.560028076,0.252986818552,0.425923168659,497.111419678,391.932098389,602.504882812,473.912200928,520.340148926,1330.97094727,163.832229614
0,Spring,2008-08-03,LT05_041XXX_20080803,LT05,41,32,2008,8,3,216,5856,5856,0,5856,0,0.00051229505334,0.338948816061,0.241466090083,0.171077907085,313.70892334,0.251414209604,0.422737985849,493.393859863,388.16015625,598.77947998,470.234893799,516.58215332,1330.97094727,163.832229614
0,Spring,2008-08-11,LE07_041XXX_20080811,LE07,41,32,2008,8,11,224,5856,5856,0,5856,0,0.0251024588943,0.336394071579,0.295998454094,0.174048885703,311.862640381,0.254014849663,0.428702861071,500.355682373,395.126495361,605.73651123,477.165039062,523.57824707,1330.97094727,163.832229614
0,Spring,2008-08-19,LT05_041XXX_20080819,LT05,41,32,2008,8,19,232,5856,5856,0,5856,0,0.410860657692,0.341181159019,0.229359924793,0.180280089378,308.279968262,0.259260088205,0.440704852343,514.363708496,409.125732422,619.735473633,491.101043701,537.656616211,1330.97094727,163.832229614
0,Spring,2008-08-27,LE07_041XXX_20080827,LE07,41,32,2008,8,27,240,5856,5856,698,5856,0,8.97967910767,0.287482112646,0.229572579265,0.160164371133,299.198638916,0.20647148788,0.330455452204,385.687347412,281.130126953,490.881469727,363.620849609,407.778991699,1330.97094727,163.832229614
0,Spring,2008-09-04,LT05_041XXX_20080904,LT05,41,32,2008,9,4,248,5856,5856,0,5856,0,0.215505465865,0.333950161934,0.241779491305,0.167689695954,308.319915771,0.235603794456,0.393071830273,458.769348145,353.73538208,564.016418457,436.126983643,481.440948486,1330.97094727,163.832229614
0,Spring,2008-09-12,LE07_041XXX_20080912,LE07,41,32,2008,9,12,256,5856,5856,0,5856,0,1.09204232693,0.313673704863,0.309501945972,0.170484781265,307.144439697,0.223255887628,0.367608755827,429.050415039,324.005706787,534.247619629,406.701080322,451.425811768,1330.97094727,163.832229614
0,Spring,2008-09-20,LT05_041XXX_20080920,LT05,41,32,2008,9,20,264,5856,5856,1021,5856,329,6.24026632309,0.274081021547,0.186016857624,0.15621201694,300.080963135,0.194043695927,0.30382463336,354.60546875,258.174133301,456.910217285,333.956634521,375.499237061,1330.97094727,163.832229614
0,Spring,2008-09-28,LE07_041XXX_20080928,LE07,41,32,2008,9,28,272,5856,5856,0,5856,0,0.688695371151,0.251540780067,0.328397572041,0.170853465796,307.919555664,0.176995798945,0.265215367079,309.543121338,204.975204468,414.731689453,287.970733643,331.136169434,1330.97094727,163.832229614
0,Spring,2009-05-10,LE07_041XXX_20090510,LE07,41,32,2009,5,10,130,5856,5856,73,5856,0,39.7993507385,0.20022970438,0.211367830634,0.221699640155,282.297637939,0.196333006024,0.310037016869,313.196014404,222.214553833,404.1980896,294.325256348,332.086608887,1275.56079102,265.371704102
0,Spring,2009-05-18,LT05_041XXX_20090518,LT05,41,32,2009,5,18,138,5856,5856,0,5856,1,0.0,0.254893928766,0.27672213316,0.175652056932,313.535614014,0.197903826833,0.312082350254,315.262176514,224.503738403,406.295227051,296.313690186,334.232940674,1275.56079102,265.371704102
0,Spring,2009-05-26,LE07_041XXX_20090526,LE07,41,32,2009,5,26,146,5856,5856,0,5856,0,1.48668026924,0.269064068794,0.327819943428,0.190030291677,310.556762695,0.218551337719,0.358186811209,361.836364746,270.940765381,452.864715576,342.600982666,381.09387207,1275.56079102,265.371704102
0,Spring,2009-06-03,LT05_041XXX_20090603,LT05,41,32,2009,6,3,154,5856,5856,25,5856,0,8.26144123077,0.285178869963,0.242017418146,0.167033284903,301.636413574,0.221041992307,0.364210933447,367.921905518,276.95690918,458.93939209,348.67098999,387.195129395,1275.56079102,265.371704102
0,Spring,2009-06-11,LE07_041XXX_20090611,LE07,41,32,2009,6,11,162,5856,5856,1730,5856,0,35.4098358154,0.203856348991,0.132465437055,0.198627918959,281.44241333,0.195924177766,0.309220284224,312.370941162,221.468414307,403.371002197,293.50970459,331.251983643,1275.56079102,265.371704102
0,Spring,2009-06-19,LT05_041XXX_20090619,LT05,41,32,2009,6,19,170,5856,5856,0,5856,0,0.482752740383,0.318234592676,0.241039991379,0.129741102457,304.600524902,0.208823218942,0.336628288031,340.058197021,249.12171936,431.085540771,320.963165283,359.174346924,1275.56079102,265.371704102
0,Spring,2009-06-27,LE07_041XXX_20090627,LE07,41,32,2009,6,27,178,5856,5856,0,5856,0,0.0,0.315559864044,0.33077031374,0.154818832874,311.997802734,0.224998965859,0.37218862772,375.980895996,284.973602295,467.016204834,356.640838623,395.343658447,1275.56079102,265.371704102
0,Spring,2009-07-05,LT05_041XXX_20090705,LT05,41,32,2009,7,5,186,5856,5856,0,5856,0,0.0071721309796,0.326425731182,0.278672665358,0.154586881399,310.8465271,0.233395799994,0.39000210166,393.975860596,302.950744629,485.029541016,374.48248291,413.492797852,1275.56079102,265.371704102
0,Spring,2009-07-13,LE07_041XXX_20090713,LE07,41,32,2009,7,13,194,5856,5856,0,5856,0,0.0119535522535,0.325160592794,0.330640673637,0.169463798404,311.498840332,0.237607210875,0.398051798344,402.107543945,311.115325928,493.189941406,382.501434326,421.737670898,1275.56079102,265.371704102
0,Spring,2009-07-21,LT05_041XXX_20090721,LT05,41,32,2009,7,21,202,5856,5856,0,5856,0,0.0,0.317323476076,0.273024320602,0.166214838624,314.458374023,0.231252908707,0.384706556797,388.626342773,297.647796631,479.691833496,369.141723633,408.134277344,1275.56079102,265.371704102
0,Spring,2009-07-29,LE07_041XXX_20090729,LE07,41,32,2009,7,29,210,5856,5856,792,5856,37,9.74624347687,0.291481882334,0.298462182283,0.208366185427,310.547485352,0.238378405571,0.3969579041,401.002532959,311.028320312,491.960021973,381.393920898,420.672698975,1275.56079102,265.371704102
0,Spring,2009-08-06,LT05_041XXX_20090806,LT05,41,32,2009,8,6,218,5856,5856,83,5856,26,12.1608610153,0.299828529358,0.195225715637,0.188311189413,301.448730469,0.25423514843,0.429102659225,433.47479248,343.454772949,524.578674316,413.485351562,453.522521973,1275.56079102,265.371704102
0,Spring,2009-08-14,LE07_041XXX_20090814,LE07,41,32,2009,8,14,226,5856,5856,0,5856,0,0.0437158457935,0.31099703908,0.335964173079,0.169614747167,309.659484863,0.225431218743,0.371099799871,374.880950928,284.286743164,465.961395264,355.451782227,394.332885742,1275.56079102,265.371704102
0,Spring,2009-08-22,LT05_041XXX_20090822,LT05,41,32,2009,8,22,234,5856,5856,5856,5856,0,84.7460708618,0.096736446023,-0.137084856629,0.300344616175,251.256286621,0.143643558025,0.188355088234,190.274230957,99.2328643799,281.379180908,171.964599609,208.598388672,1275.56079102,265.371704102
0,Spring,2009-08-30,LE07_041XXX_20090830,LE07,41,32,2009,8,30,242,5856,5856,0,5856,0,0.00119535520207,0.28623765707,0.337776571512,0.163949996233,311.238586426,0.201726004481,0.319843262434,323.102142334,233.15045166,414.152038574,304.069366455,342.157958984,1275.56079102,265.371704102
0,Spring,2009-09-07,LT05_041XXX_20090907,LT05,41,32,2009,9,7,250,5856,5856,41,5856,0,2.02322411537,0.287133276463,0.289946973324,0.166793331504,306.218231201,0.201116859913,0.319082051516,322.333190918,231.588012695,413.370025635,303.330352783,341.356292725,1275.56079102,265.371704102
0,Spring,2009-09-15,LE07_041XXX_20090915,LE07,41,32,2009,9,15,258,5856,5856,0,5856,1,6.24675559998,0.270012021065,0.295863598585,0.146421030164,298.542205811,0.185599297285,0.283915251493,286.808074951,196.822372437,377.859558105,268.000701904,305.636383057,1275.56079102,265.371704102
0,Spring,2009-09-23,LT05_041XXX_20090923,LT05,41,32,2009,9,23,266,5856,5856,1,5856,0,0.159836068749,0.25025510788,0.315507411957,0.16064208746,309.356201172,0.16803380847,0.244012013078,246.498260498,156.591461182,337.570343018,227.904220581,265.111785889,1275.56079102,265.371704102
0,Spring,2010-05-05,LT05_041XXX_20100505,LT05,41,32,2010,5,5,125,5856,5856,5856,5856,0,66.112701416,0.146149650216,0.0873855426908,0.267662197351,263.511260986,0.170824408531,0.253491550684,274.752593994,177.374313354,372.389953613,254.900177002,294.62411499,1247.38659668,163.513839722
